"","alabama","alaska","arizona","arkansas","california","colorado","connecticut","delaware","florida","georgia","hawaii","idaho","illinois","indiana","iowa","kansas","kentucky","louisiana","maine","maryland","massachusetts","michigan","minnesota","mississippi","missouri","montana","nebraska","nevada","new hampshire","new jersey","new mexico","new york","north carolina","north dakota","ohio","oklahoma","oregon","pennsylvania","rhode island","south carolina","south dakota","tennessee","texas","utah","vermont","virginia","washington","west virginia","wisconsin","wyoming"
"2021-08-09",0.0178263068667452,0.00648772527994113,0.0100833575558369,0.0195280264972239,0.00983221398663045,0.00758894910616229,0.00847688640511333,0.00800437782889367,0.0167921393523791,0.00950275851542232,0.00639287196964225,0.00587150531334226,0.00858494655495298,0.00677269031808136,0.00754740556546238,0.0098433668583701,0.0115523040688294,0.0205255235096374,0.00609079975723185,0.00883701190008566,0.0064212768187798,0.00523241767025792,0.00772187074611521,0.02148582100562,0.0102229986580169,0.00620718595366015,0.00935676518814422,0.0116497775246642,0.00595606173706535,0.00954276419744126,0.00955939408413878,0.0102413877426273,0.00967257937695669,0.00610422487074224,0.00624519438259551,0.0126838430904255,0.00669224407605088,0.008539205436957,0.00944802024778895,0.0111794543652464,0.0086223723212543,0.0107753793487244,0.0131358662262053,0.00985405108212126,0,0.00795155104768935,0.00793552672134644,0.00208298905300205,0.00747890859451575,0.00593921812165061
"2021-08-16",0.01465901274751,0.00637538371665211,0.00881398357094347,0.0151931491743518,0.00972834201402012,0.00751450995536272,0.00860868788117746,0.0079250245273841,0.0148662491109812,0,0.0070057471641754,0.00652638673102596,0.00879516302809474,0.00617114892770938,0.00763112820377836,0.00956037827754745,0.0107762789754042,0.0183305539163015,0.00664782607076766,0.00782114484191255,0.00613075349785868,0.0053678458939004,0.00741836709715345,0.0140464867240833,0.0104606363886125,0.00552845101045139,0.00866893557069887,0.00970277216942205,0.00573208598901948,0.00911843346787191,0.00856379371697518,0.0102626450457076,0.00988921728368209,0.00651753176303208,0.00634313672862804,0.0119412453851134,0.00525648027200749,0.00761084574825877,0.00991534983363825,0.0117139911176831,0.00772132420029142,0.0108993406404892,0.0143266741529586,0.00929054295282366,0.0014768071237497,0.00931968242250462,0.00849194183187775,0.0023090974867908,0.00667178515016586,0.00618762648415311
"2021-08-23",0.0141959652280765,0.00489247508123699,0.00754460958605004,0.0126919392327144,0.0088566864317312,0.00688859202540018,0.00739099961724177,0.00770242305821441,0.0124674921656347,0,0.0060842455323952,0.00884762737247334,0.00713636682505663,0.00646597553801027,0.00661155137731668,0.00883318757230393,0.0116810424528864,0.0153233441243498,0.00727410832970298,0.00750470541435846,0.00595696218594335,0.00445540825398962,0.00638528395773015,0.0181570936496592,0.0083732161030779,0.00659959426107544,0.00627657494048925,0.00914825357594445,0.00550811024097361,0.0088406179968524,0.0107818340339943,0.00947617630220412,0.0101439665236208,0.00632280063108783,0.00580659417392009,0.0111986476798012,0.00985770944904343,0.0094724886596554,0.0102073123335198,0.0112360408566216,0.00761692063967608,0.0111209728552677,0.0115914030260205,0.00872703482352605,0.0029536142474994,0.00791319111417674,0.00566129455458516,0.0025525129858819,0.00623033313216823,0.0114702127105174
"2021-08-30",0.0152022345724286,0.00899575068036859,0.00701862079131131,0.0106747059460084,0.00882233347014383,0.00657161404523489,0.00946385182928646,0.00735100129438632,0.011220075031858,0.00964819536555766,0.00659205640786552,0.00720145284993964,0,0.00707004316445841,0.00600329372470284,0.00830768677246334,0.0117457486563914,0.0108673551102061,0.00822879781359725,0.00782646874395342,0.00580930490589498,0.00483454717890589,0.00531725621348777,0.011907121079588,0.00650006202442831,0.00696665562040411,0.00762629791529529,0.00881365275602583,0.00528413449292774,0.00863462881373583,0.0116369185497229,0.00958951427165402,0.0113760404827051,0.00723287061507219,0.00580197102122275,0.0132176804285124,0.00849738729894681,0.00903601346297389,0.00915226602712976,0.0111336369293233,0.00859513660978942,0.00831891891653719,0.0112866722583026,0.00816352669422845,0.0044304213712491,0.00729337534636763,0.00283064727729258,0.00279257873039835,0.00577485912714506,0.00782399485812061
"2021-09-06",0.0131038766526491,0.00808964575896556,0.00649263199657257,0.00910709294675394,0.00839769198916123,0.00610130189880993,0.00834606852215417,0.00669401779162854,0.00977051952609265,0.0103561459481057,0.00642862302265668,0.00691690463121149,0,0.00636407163276136,0.00518144820502152,0.0074209257947205,0.00783049910426094,0.00929581170705132,0.00755597258060312,0.00709568000287491,0.00550778351322985,0.0045906862244254,0.00482297630826747,0.0109642442391617,0.00588141125432026,0.00657870649830035,0.00694313682466518,0.00804931631636752,0.00559718523033614,0.00842863963061925,0.00930953483977836,0.00940250919558505,0.0107363764013855,0.00665993718265118,0.00544268356548837,0.0113801701523976,0.00729737866348705,0.00872581128313001,0.00893282018712142,0.0100348016712008,0.00783480633139506,0.00750982180270562,0.0105382084962457,0.00760001856493085,0.00422269524251023,0.00672498326651817,0,0.00269473798219717,0.00531938512212188,0.00713392337557434
"2021-09-13",0.0110055187328696,0.00718354083756252,0.00596664320183384,0.00753947994749949,0.00797305050817864,0.00563098975238498,0.00722828521502188,0.00603703428887075,0.00832096402032729,0.0110640965306537,0.00626518963744784,0.00663235641248334,0,0.0056581001010643,0.0043596026853402,0.00653416481697765,0.00391524955213047,0.00772426830389655,0.00688314734760899,0.00636489126179639,0.00520626212056471,0.00434682526994491,0.00432869640304717,0.0100213673987354,0.00526276048421221,0.00619075737619659,0.00625997573403506,0.00728497987670921,0.00591023596774455,0.00822265044750268,0.00698215112983377,0.00921550411951607,0.0100967123200659,0.00608700375023017,0.00508339610975399,0.00954265987628282,0.00609737002802729,0.00841560910328613,0.00871337434711308,0.00893596641307825,0.00707447605300069,0.00670072468887405,0.00978974473418893,0.00703651043563324,0.00401496911377136,0.0061565911866687,0,0.00259689723399599,0.00486391111709871,0.00644385189302806
"2021-09-20",0.00890716081309017,0.00627743591615949,0.0054406544070951,0.00597186694824504,0.00754840902719604,0.00516067760596003,0.0061105019078896,0.00538005078611297,0.00687140851456193,0.0117720471132017,0.006101756252239,0.00634780819375519,0,0.00495212856936725,0.00353775716565888,0.00564740383923481,0,0.00615272490074179,0.00621032211461487,0.00563410252071788,0.00490474072789957,0.00410296431546442,0.00383441649782687,0.00907849055830905,0.00464410971410416,0.00580280825409283,0.00557681464340495,0.0065206434370509,0.00622328670515295,0.00801666126438611,0.00465476741988918,0.0090284990434471,0.00945704823874633,0.00551407031780916,0.0047241086540196,0.00770514960016802,0.00489736139256753,0.00810540692344225,0.00849392850710474,0.00783713115495574,0.00631414577460633,0.00589162757504248,0.00904128097213212,0.00647300230633564,0.00380724298503249,0.00558819910681923,0,0.00249905648579481,0.00440843711207554,0.00575378041048179
"2021-09-27",0.0068088028933107,0.00537133099475646,0.00491466561235637,0.00440425394899059,0.00712376754621344,0.00469036545953507,0.00499271860075731,0.00472306728335518,0.00542185300879656,0.00683373176082147,0.00593832286703016,0.00606325997502704,0,0.00424615703767019,0.00271591164597756,0.00476064286149197,0,0.00458118149758702,0.00553749688162074,0.00490331377963937,0.00460321933523444,0.00385910336098393,0.00334013659260657,0.00813561371788274,0.00402545894399611,0.00541485913198907,0.00489365355277484,0.00575630699739259,0.00653633744256136,0.00781067208126953,0.00232738370994459,0.00884149396737812,0.00881738415742675,0.00494113688538814,0.00436482119828522,0.00586763932405323,0.00369735275710777,0.00779520474359837,0.0082744826670964,0.00673829589683323,0.00555381549621197,0.00508253046121091,0.00829281721007531,0.00590949417703804,0.00359951685629362,0.00501980702696976,0.000858181274524699,0.00240121573759363,0.00395296310705237,0.00506370892793552
"2021-10-04",0.00471044497353123,0.00507643439112277,0.00441322534918289,0.00443645267020344,0.00619646626431184,0.00477144472237779,0.00830180683243114,0.00661105752186853,0.00533128717128606,0.00446685361539429,0.00577488948182132,0.00546444717187105,0,0.00388728291273236,0.00372565740506122,0.0065862305644273,0,0.00437957842942144,0.00573483909163008,0.00580571517556648,0.00592908588528525,0.00393449040322752,0.00321579056226047,0.00719273687745643,0.00569742179406027,0.00585514500801245,0.00241466581388244,0.00592168516310894,0.0123453518314848,0.00760468289815296,0,0.00864472237009973,0.0103170073749279,0.00535709318083369,0.00400553374255084,0.0062264938239185,0.00456516901540101,0.0100202513550074,0.00732181282170381,0.00601383216642459,0.00685772518259275,0.00427343334737934,0.0075443534480185,0.00407138751436997,0.00435021823273988,0.00632760760852061,0.0017163625490494,0.00222479532999549,0.00409472951999439,0.0051714104557338
"2021-10-11",0.00476970646591457,0.00516279696790121,0.00503772970624876,0.00451114042559407,0.00632461017964134,0.00483657897932741,0.00836946398672206,0.00558229864872664,0.0051730071393811,0,0.00561145609661248,0.00530731487965713,0,0.00382037480724447,0.0038138198802576,0.00666726977598928,0,0.00417797536125586,0.00658638934501004,0.005937885797215,0.00658494119334668,0.00400987744547111,0.00350293055744272,0.00624986003703012,0.00550575078404925,0.00580116539634647,0.00276830672013686,0.00608706332882529,0.0158468823017566,0.00739869371503639,0,0.00844795077282135,0.0116031686301382,0.00567568391030711,0.00387289634780354,0.0064544286530969,0.00439566253192629,0.00835020946250613,0.0075668527769615,0.00602827249078071,0.00715096300936455,0.00416768437810133,0.00679588968596169,0.00420657457389914,0.00492367067308078,0.00648033477414669,0.0025745438235741,0.00214384292777482,0.00407861970034189,0.00519920439839143
"2021-10-18",0.00482896795829791,0.00524915954467964,0.00566223406331464,0.0045858281809847,0.00645275409497085,0.00490171323627703,0.00843712114101297,0.00455353977558474,0.00501472710747615,0,0.00544802271140364,0.00515018258744321,0,0.00375346670175658,0.00390198235545397,0.00674830898755127,0,0.00397637229309028,0.00743793959838999,0.00607005641886351,0.00724079650140812,0.0040852644877147,0.00379007055262498,0.00530698319660381,0.00531407977403823,0.00574718578468049,0.00312194762639129,0.00625244149454164,0.0193484127720284,0.00719270453191981,0,0.00825117917554296,0.0128893298853484,0.00599427463978052,0.00374025895305625,0.0066823634822753,0.00422615604845157,0.0066801675700049,0.0078118927322192,0.00604271281513683,0.00744420083613634,0.00406193540882331,0.00604742592390488,0.0043417616334283,0.00549712311342167,0.00663306193977277,0.0034327250980988,0.00206289052555416,0.00406250988068939,0.00522699834104905
"2021-10-25",0.00488822945068125,0.00533552212145808,0.00628673842038052,0.00466051593637533,0.00658089801030035,0.00496684749322665,0.00850477829530388,0.00352478090244285,0.00485644707557119,0.00377320985002571,0.0052845893261948,0.00499305029522929,0,0.00368655859626869,0.00399014483065035,0.00682934819911326,0,0.0037747692249247,0.00828948985176994,0.00620222704051202,0.00789665180946955,0.00416065152995829,0.00407721054780723,0.0043641063561775,0.0051224087640272,0.00569320617301451,0.00347558853264571,0.00641781966025799,0.0228499432423002,0.00698671534880324,0,0.00805440757826458,0.0141754911405586,0.00631286536925394,0.00360762155830896,0.00691029831145371,0.00405664956497685,0.00501012567750368,0.00805693268747689,0.00605715313949295,0.00773743866290814,0.0039561864395453,0.00529896216184807,0.00447694869295746,0.00607057555376257,0.00678578910539885,0.0042909063726235,0.0019819381233335,0.00404640006103689,0.00525479228370667
"2021-11-01",0.00494749094306459,0.00542188469823652,0.00691124277744639,0.00473520369176596,0.00670904192562985,0.00503198175017627,0.00857243544959479,0.00249602202930095,0.00469816704366623,0.00498047782684942,0.00512115594098596,0.00483591800301537,0.658423934814229,0.0036196504907808,0.00407830730584673,0.00691038741067524,0.00262120037346863,0.00357316615675912,0.00914104010514989,0.00633439766216053,0.00855250711753098,0.00423603857220187,0.00436435054298949,0.00342122951575119,0.00493073775401618,0.00563922656134853,0.00382922943890014,0.00658319782597434,0.0263514737125719,0.00678072616568667,0.0041272335066522,0.00785763598098619,0.0154616523957689,0.00663145609872736,0.00347498416356166,0.00713823314063211,0.00388714308150213,0.00334008378500245,0.00830197264273459,0.00607159346384906,0.00803067648967994,0.00385043747026728,0.00455049839979126,0.00461213575248663,0.00664402799410347,0.00693851627102493,0.00514908764714819,0.00190098572111283,0.00403029024138438,0.00528258622636429
"2021-11-08",0.00400851074795878,0.00496549709737486,0.00753574713451227,0.00463927141928644,0.00779921486712836,0.0065342197300445,0.00892849615358891,0.00714694994764743,0.00458709661478538,0.00408625437956782,0.00779299994381977,0.00457407757317094,0,0.00404866481736279,0.00432471825270854,0.00735770310138879,0.00524240074693726,0.0031377985031296,0.00854677941236703,0.00646656828380904,0.0100235627335094,0.00458222196044775,0.00703255737389698,0.00375342705310063,0.00411502254534852,0.0050337161348345,0.00370888519210728,0.00595993456550275,0.0219308513066049,0.00745176604984494,0.00825446701330441,0.00663485208442783,0.00985033602454524,0.00695004682820078,0.00385014444355691,0.00679309282547506,0.00520144107793313,0.00167004189250123,0.00849724626278521,0.005517868212607,0.00832391431645173,0.003362523475904,0.00382985739666507,0.0048398685460089,0.00692634304165591,0.00752056591234173,0.00482565814135932,0.00182003331889217,0.00498845935479614,0.00609555904909974
"2021-11-15",0.00459672835656786,0.0113830089002604,0.00816025149157814,0.00711160209550605,0.013193722423141,0.0100150363589819,0.0141294554659955,0.006608996397154,0.00814363900634657,0.0026568991214951,0.00912162581196843,0.00357213143156069,0,0.00518948330893534,0.00870461733521625,0.0105508383104267,0.00786360112040589,0.00447390449022268,0.0132442686981744,0.00659873890545755,0.0161075653521394,0.00924507980849327,0.0100926049766084,0.00474090448881922,0.00943228934534728,0.00690375763811505,0.00889613720904055,0.00895342271877664,0.0230556991061582,0.0116259857659299,0.0123817005199566,0.00936036775031388,0.0148775673420521,0.00726863755767419,0.00422530472355216,0.00934240738290435,0.00932558482702273,0,0.0139980851810073,0.00739187966226676,0.00970726149460506,0.00636505983555742,0.00442148728281397,0.00386927075523567,0.0153893782171484,0.0145265386608749,0.00638277419212374,0.0015509363680621,0.0103211103764079,0.00659237577410473
"2021-11-22",0.00552814107896208,0.00781054718766939,0.0100814289394401,0.00672057020283867,0.0119095518028559,0.0126289688867066,0.014776940755658,0.00644178765468741,0.00704185584954656,0.00824034770682091,0.00944338528909834,0.0042561685287988,0.671636649130437,0.00631336115858536,0.00921995554454758,0.0100966035835072,0.00880094237395827,0.00472709549553128,0.0174517535530906,0.00673090952710606,0.0168022950326029,0.00884640796670549,0.0130430294027807,0.00559401747345542,0.00658455907168962,0.00984118728859941,0.0128301491386827,0.0078258146976098,0.0323253872553566,0.0114801467316503,0.0149105062695008,0.0121866111211107,0.0164555305222696,0.0071109980699098,0.00460046500354741,0.00898736237879137,0.00906343694145301,0,0.0161735849772023,0.00727263684826166,0.0134760030685568,0.00687794233655579,0.0119428077029401,0.00342708177138002,0.0197989467723851,0.012831575902076,0.0127811512794572,0.0445377785320929,0.00936672170067457,0.00858311691695691
"2021-11-29",0.00453209804908508,0.00560022692995784,0.00647546731064087,0.0049891420600941,0.00836883372279818,0.00730656960453764,0.00879135517209788,0.00627457891222082,0.00609822427903358,0,0.00607767901245377,0.00307480282069986,0,0.00263397261470932,0.00366984231285057,0.00458801290815395,0.00503764755204974,0.00420819423656976,0.0100503036463628,0.0221149899619491,0.0102737234941026,0.00353245288960957,0.00446031516840639,0.00262382038646322,0.00373682879803195,0.00607857366151686,0.0018891971845671,0.00631994810592152,0.0281719898174773,0.00799071679321828,0.0076794550478761,0.0089211702510786,0.0124094735535257,0.00768326915154189,0.00497562528354266,0.00709124935968726,0.00612144967543482,0,0.00814366830026637,0.00524315939807637,0.0138765949913527,0.00516304655143064,0.00929402873118432,0.00298489278752437,0.0133602388128652,0.00837256022509562,0.0072154134390381,0.0010987195004846,0.00555552500656421,0.00575508325154387
"2021-12-06",0.00693241858268599,0.0117284592073741,0.00843742121946415,0.00655326963076365,0.00976488014919959,0.00818673392983673,0.0113402664469413,0.00610737016975423,0.00701481220853646,0,0.0083963901651042,0.00428196009148155,0,0.0063823125432525,0.00788166185631483,0.0105743630335269,0.0065685783530339,0.00476897022275196,0.0107629696651512,0.00841708912661221,0.0119336700848528,0.00876737477997922,0.00934014297842268,0.00396105051394403,0.010167103125786,0.00626163495325366,0.00396824779295395,0.00696764667456633,0.0217821476053551,0.011032486264758,0.0115597067678764,0.012599198388645,0.0153588672849813,0.00695998209003467,0.00598424309701232,0.0083979064027211,0.00670624111247497,0,0.0131714900514726,0.00723974227888094,0.0128847611655069,0.00496021415341267,0.00664524975942854,0.0118858399560154,0.0105932305342973,0.00916481755160539,0.00876935601959036,0.000732479666989732,0.00633103024487613,0.00628837952628699
"2021-12-13",0.00435231944061242,0.00509328562561612,0.00749308797659211,0.00621402124850044,0.00650992009946639,0.00795537844707001,0.0116800276080533,0.00594016142728764,0.00647365914334993,0.00565394045275297,0.00749385847982145,0.00364950611960893,0,0.00562280709705903,0.0058907121466643,0.0079423616607901,0.00572245487247823,0.00449181996630164,0.00917157229613247,0.00843572278375524,0.0118925815791953,0.00528580764304005,0.00646794479958648,0.00590562146428218,0.00634316228483285,0.00598563485186586,0.0060472984013408,0.00813141895182954,0.0248423519919671,0.0109278969109625,0.0106182985208908,0.0172754447730376,0.016016576505133,0.0249441307109541,0.00540386620561848,0.00773860967119226,0.00679544256494032,0,0.0151564558785891,0.00553881892048639,0.00997621414532068,0.00470538851216635,0.00670054518449905,0.00862166991552956,0.00825771514090889,0.008401181723475,0.00714916724835935,0.000366239833494866,0.00621967917143804,0.00490041951482199
"2021-12-20",0.00365897531919907,0.00344748172343192,0.00639501645523061,0.00399762061408604,0.0032549600497332,0.00704218830134576,0.0110659844839593,0.00577295268482105,0.00591307575923387,0.0044747176274863,0.0049959056532143,0.00323796248897551,0.716592367243908,0.00529157296683691,0.00504587461456666,0.00720410049761708,0.0045894222881866,0.00366166429160697,0.00998253707613314,0.00811129750313985,0.0122117071461042,0.00511692303870483,0.00544302131408033,0.00534824531167657,0.00585906121328934,0.00568804290581168,0.00504927111328284,0.00696080478827783,0.0284370063147542,0.0113982108909074,0.00957378137268161,0.012101530438322,0.0142102340478567,0.00573065902578797,0.00471647189067511,0.00716820117388342,0.00626924889055694,0,0.0136862161470429,0.00574068975995971,0.00796531078216424,0.00456953046135778,0.00622916640121169,0.00569394461938322,0.00944311752807511,0.00818194817157318,0.00669641883142513,0,0.00543712857199809,0.00548409231063205
"2021-12-27",0.004026918114014,0.00324947971813502,0.00597044533130186,0.00412508771661939,0,0.00570472994402211,0.00924408902697912,0.00560574394235446,0.00409788228673742,0.00279835659201761,0.00249795282660715,0.00215415617015479,0,0.00352276190715369,0.00421752790516762,0.00454269322100509,0.00397336530898223,0.00391593454246248,0.00798379559815168,0.00747808590415412,0.00977470867450949,0.0031585227425257,0.00292488116173605,0.000487155534954507,0.00385352297935608,0.00355983804238948,0.0034043934987133,0.00581918719042501,0.0189580042098361,0.00843420721044415,0.00742240215924426,0.0109697977987831,0.0145050194358175,0.00427216258857286,0.00157221437285093,0.00609595510280686,0.00529942033290172,0.000615743190878078,0.0100679665949399,0.00533831868807059,0.00774402062651215,0.00358621192064069,0.00578664966330285,0.00497888239116309,0.00878063960398898,0.00745512837870257,0.00622833197513216,0.000275317923611559,0.00323622649083278,0.00407181259934163
"2022-01-03",0.0037143337682244,0.00318947911046929,0.00577845616094212,0.00372957455862856,0,0.00528212176043349,0.00847164057522024,0.00543853519988787,0.00385112657783181,0,0,0.00217172433604014,0,0.0032360588795291,0.00383411627742511,0.0042642020137163,0.00361096563449038,0.0036765938550061,0.00696977933665712,0.00685596576775354,0.00897498310120264,0.0030632955990769,0.00295048355409927,0.00085772683932161,0.00351922380204539,0.00332451822805432,0.00332978352386975,0.00544440386373265,0.00947900210491807,0.00794646167153323,0.00690525906551044,0.00981635320036761,0.0129530137581638,0.00382595894043303,0.0015462305424131,0.0054158331278322,0.00489876505017503,0.00123148638175616,0.00913741512075051,0.00500659617996505,0.00704686206776548,0.00334768924549139,0.005344132925394,0.00511232526948901,0.00776473318287225,0.00676625285443035,0.00580685546258022,0.000550635847223117,0.00311479425025214,0.00376926395270397
"2022-01-10",0.0034017494224348,0.00312947850280356,0.00558646699058238,0.00333406140063773,0,0.00485951357684488,0.00769919212346136,0.00527132645742129,0.0036043708689262,0,0,0.00218929250192549,0.735820768391035,0.00294935585190451,0.0034507046496826,0.00398571080642751,0.00324856595999854,0.00343725316754971,0.00595576307516256,0.00623384563135295,0.00817525752789578,0.00296806845562809,0.0029760859464625,0.00122829814368871,0.0031849246247347,0.00308919841371914,0.00325517354902619,0.00506962053704029,0,0.00745871613262231,0.00638811597177662,0.00866290860195213,0.0114010080805101,0.0033797552922932,0.00152024671197528,0.00473571115285754,0.00449810976744833,0.00184722957263423,0.00820686364656107,0.00467487367185951,0.0063497035090188,0.00310916657034208,0.00490161618748516,0.00524576814781493,0.00674882676175551,0.00607737733015813,0.00538537895002829,0.000825953770834676,0.00299336200967151,0.00346671530606632
"2022-01-17",0.0030891650766452,0.00306947789513783,0.00539447782022264,0.00293854824264691,0,0.00443690539325627,0.00692674367170248,0.0051041177149547,0.00335761516002059,0,0,0.00220686066781084,0,0.00266265282427992,0.00306729302194009,0.00370721959913872,0.00288616628550669,0.00319791248009332,0.004941746813668,0.00561172549495236,0.00737553195458893,0.00287284131217928,0.00300168833882573,0.00159886944805582,0.00285062544742401,0.00285387859938398,0.00318056357418263,0.00469483721034793,0,0.00697097059371138,0.00587097287804279,0.00750946400353664,0.00984900240285632,0.00293355164415336,0.00149426288153745,0.00405558917788288,0.00409745448472164,0.00246297276351231,0.00727631217237163,0.00434315116375397,0.00565254495027213,0.00287064389519278,0.00445909944957631,0.00537921102614085,0.00573292034063877,0.00538850180588591,0.00496390243747636,0.00110127169444623,0.00287192976909087,0.00316416665942866
"2022-01-24",0.00277658073085561,0.0030094772874721,0.00520248864986291,0.00254303508465608,0,0.00401429720966765,0.0061542952199436,0.00493690897248811,0.00311085945111498,0,0.00154118655069706,0.00222442883369619,0.750877424419546,0.00237594979665533,0.00268388139419758,0.00342872839184993,0.00252376661101484,0.00295857179263693,0.00392773055217343,0.00498960535855177,0.00657580638128207,0.00277761416873048,0.00302729073118895,0.00196944075242292,0.00251632627011332,0.00261855878504881,0.00310595359933908,0.00432005388365557,0,0.00648322505480046,0.00535382978430897,0.00635601940512115,0.00829699672520258,0.00248734799601353,0.00146827905109962,0.00337546720290822,0.00369679920199495,0.00307871595439039,0.00634576069818219,0.00401142865564843,0.00495538639152546,0.00263212122004348,0.00401658271166746,0.00551265390446677,0.00471701391952203,0.00469962628161369,0.00454242592492442,0.00137658961805779,0.00275049752851023,0.002861618012791
"2022-01-31",0.00246399638506601,0.00294947667980637,0.00501049947950317,0.00214752192666525,0.00129200506048937,0.00359168902607904,0.00538184676818472,0.00476970023002152,0.00286410374220936,0.00288722940337067,0.00308237310139412,0.00224199699958154,0,0.00208924676903074,0.00230046976645507,0.00315023718456114,0.00216136693652299,0.00271923110518054,0.00291371429067887,0.00436748522215118,0.00577608080797522,0.00268238702528167,0.00305289312355218,0.00234001205679002,0.00218202709280262,0.00238323897071364,0.00303134362449552,0.00394527055696321,0,0.00599547951588954,0.00483668669057514,0.00520257480670566,0.00674499104754884,0.0020411443478737,0.00144229522066179,0.00269534522793356,0.00329614391926826,0.00369445914526847,0.00541520922399274,0.0036797061475429,0.00425822783277878,0.00239359854489418,0.00357406597375862,0.00564609678279269,0.00370110749840529,0.00401075075734147,0.00412094941237249,0.00165190754166935,0.00262906528792959,0.00255906936615335
"2022-02-07",0.00215141203927641,0.00288947607214065,0.00481851030914343,0.00175200876867443,0.00258401012097875,0.00316908084249043,0.00460939831642584,0.00460249148755493,0.00261734803330375,0.00227904755254415,0.00462355965209118,0.00225956516546689,0,0.00180254374140615,0.00191705813871256,0.00287174597727235,0.00179896726203114,0.00247989041772415,0.00189969802918431,0.00374536508575059,0.00497635523466836,0.00258715988183286,0.00307849551591541,0.00271058336115713,0.00184772791549193,0.00214791915637847,0.00295673364965196,0.00357048723027085,0,0.00550773397697862,0.00431954359684132,0.00404913020829017,0.0051929853698951,0.00159494069973387,0.00141631139022397,0.0020152232529589,0.00289548863654156,0.00431020233614655,0.0044846577498033,0.00334798363943736,0.00356106927403211,0.00215507586974488,0.00313154923584977,0.00577953966111861,0.00268520107728856,0.00332187523306926,0.00369947289982055,0.00192722546528091,0.00250763304734895,0.00225652071951569
"2022-02-14",0.00183112386991555,0.00282947546447492,0.00354727658701022,0.00218984498805328,0.00387601518146812,0.00280037988430478,0.0036519406854014,0.00392850370590224,0.00224494915632014,0.00132731259514389,0.0033029595305376,0.00193829200422309,0.758449092775141,0.00207359401216665,0.00164971653227175,0.00235108850277592,0.00190074472796097,0.0017069347570165,0.00218863681214139,0.0030995092194178,0.00418042877525328,0.00266809627584405,0.00202040126339824,0.00178353616851328,0.00151342873818124,0.00175457207310811,0.00193225137630764,0.00310295833388992,0,0.00380342340790885,0.00377570408992247,0.00362048415489378,0.00364097969224136,0.00123992067686952,0.00152016109803644,0.00240099818947365,0.00197998755924424,0.00353963018945368,0.0040770477662025,0.00301626113133182,0.00275194167926318,0.00153938187083733,0.00324175921581185,0.00448967861248563,0.0017901340515257,0.00593581373651405,0.00277096840691399,0.00165980339173817,0.00186598967046956,0.00232774269757585
"2022-02-21",0.00161447939776007,0.00276947485680919,0.00309983758294773,0.00188578283721854,0.00342802918609322,0.00243167892611914,0.00317040160387502,0.00346938817573974,0.00198004758466423,0,0.00292647905389581,0.00167827380435081,0,0.00180744761143636,0.00144849678222822,0.00207060807257792,0.00178953094068665,0.00181734157646692,0.00218863681214139,0.00268536787081685,0.00382217475507693,0.00226992527807862,0.00173082224122988,0.00164012406092584,0.00141401804379693,0.00151330667835756,0.0016363186487416,0.0026851960151551,0,0.00326295115992749,0.00323234415928839,0.0030495093912243,0.00324583927218902,0.00102763724901873,0.00133936586269185,0.00207109585732575,0.00178729107050758,0.00307642723677126,0.00366848985240727,0.00268453862322628,0.00243447541750076,0.00138343885954437,0.00287352700189521,0.00354867983705703,0.000895067025762852,0.00475202975115686,0.00241996937865701,0.00149315310164942,0.00162962639652805,0.00194774738780367
"2022-02-28",0.00139783492560458,0.00270947424914346,0.00265239857888523,0.00158172068638379,0.00298004319071832,0.0020629779679335,0.00268886252234864,0.00301027264557724,0.00171514601300832,0,0.00254999857725401,0.00141825560447854,0,0.00154130121070607,0.00124727703218469,0.00179012764237993,0.00167831715341234,0.00192774839591734,0.00218863681214139,0.00227122652221589,0.00346392073490059,0.00187175428031318,0.00144124321906152,0.0014967119533384,0.00131460734941261,0.001272041283607,0.00134038592117556,0.00226743369642029,0,0.00272247891194613,0.0026889842286543,0.00247853462755481,0.00285069885213669,0.000815353821167936,0.00115857062734727,0.00174119352517785,0.00159459458177092,0.00261322428408885,0.00325993193861204,0.00235281611512074,0.00211700915573834,0.0012274958482514,0.00250529478797857,0.00260768106162843,0,0.00356824576579966,0.00206897035040004,0.00132650281156067,0.00139326312258653,0.00156775207803149
"2022-03-07",0.0011811904534491,0.00264947364147773,0.00220495957482274,0.00127765853554905,0.00253205719534342,0.00169427700974786,0.00220732344082226,0.00255115711541474,0.00145024444135241,0.00166224371255652,0.00217351810061222,0.00115823740460626,0,0.00127515480997578,0.00104605728214117,0.00150964721218193,0.00156710336613803,0.00203815521536777,0.00218863681214139,0.00185708517361494,0.00310566671472425,0.00147358328254775,0.00115166419689316,0.00135329984575096,0.0012151966550283,0.00103077588885645,0.00104445319360951,0.00184967137768548,0,0.00218200666396477,0.00214562429802021,0.00190755986388532,0.00245555843208435,0.000603070393317145,0.000977775392002682,0.00141129119302994,0.00140189809303427,0.00215002133140643,0.00285137402481681,0.0020210936070152,0.00179954289397591,0.00107155283695844,0.00213706257406194,0.00166668228619983,0,0.00238446178044247,0.00171797132214306,0.00115985252147193,0.00115689984864502,0.00118775676825932
